train_acc,train_loss,val_acc,val_loss
0.55703125,0.6922946,0.5502232142857143,0.68984646
0.5375,0.68839246,0.5491071428571429,0.6824196
0.55234375,0.67885584,0.5479910714285714,0.6717328
0.55546875,0.6673736,0.5485491071428571,0.66066986
0.546875,0.657636,0.5491071428571429,0.65200347
0.56640625,0.6432127,0.5491071428571429,0.6449109
0.54609375,0.6466366,0.5496651785714286,0.6403802
0.546875,0.6449153,0.5474330357142857,0.6369625
0.53828125,0.6456513,0.5491071428571429,0.63275206
0.53515625,0.634139,0.5485491071428571,0.629114
0.54609375,0.6310519,0.5491071428571429,0.6252087
0.53671875,0.6289165,0.5491071428571429,0.6209297
0.55625,0.6178447,0.5485491071428571,0.61783785
0.54140625,0.62362546,0.5491071428571429,0.6149894
0.5421875,0.6127156,0.5563616071428571,0.61054915
0.559375,0.61248195,0.5546875,0.6089219
0.54609375,0.6113269,0.5569196428571429,0.60599834
0.575,0.60206157,0.5563616071428571,0.6040292
0.5515625,0.61509216,0.5580357142857143,0.60216415
0.571875,0.6010583,0.5608258928571429,0.60013306
0.57890625,0.59458995,0.5602678571428571,0.5987443
0.54765625,0.6108362,0.5652901785714286,0.59638774
0.5625,0.5939682,0.5725446428571429,0.5952242
0.5671875,0.5942756,0.5842633928571429,0.5930093
0.58828125,0.60213596,0.6004464285714286,0.5905747
0.63984375,0.57456696,0.58203125,0.5905055
0.6046875,0.58854926,0.59765625,0.58757335
0.5953125,0.5946606,0.63671875,0.58641756
0.64609375,0.57982445,0.6356026785714286,0.58375865
0.64296875,0.5894667,0.64453125,0.58209574
0.68515625,0.57516956,0.6690848214285714,0.57973623
0.7046875,0.57498264,0.7059151785714286,0.5768872
0.6953125,0.5824942,0.6908482142857143,0.57461035
0.70546875,0.5842227,0.7388392857142857,0.57224023
0.73984375,0.5729121,0.7606026785714286,0.56970423
0.75625,0.5726052,0.7600446428571429,0.5653012
0.77421875,0.5617548,0.7661830357142857,0.5615254
0.7890625,0.54954326,0.7706473214285714,0.5561624
0.79453125,0.55015445,0.7885044642857143,0.55177784
0.79296875,0.54066354,0.7890625,0.54814047
0.78984375,0.5495984,0.7952008928571429,0.54087526
0.80234375,0.53620535,0.7963169642857143,0.5379039
0.80234375,0.5293988,0.7918526785714286,0.5334645
0.78984375,0.54137254,0.7952008928571429,0.53037304
0.81640625,0.5142091,0.8018973214285714,0.52491015
0.82109375,0.51059186,0.796875,0.52348876
0.79765625,0.52436674,0.8058035714285714,0.5197337
0.78984375,0.5323857,0.8024553571428571,0.516884
0.81015625,0.51274097,0.8063616071428571,0.515491
0.815625,0.5111122,0.8013392857142857,0.5154251
0.83046875,0.49518222,0.8052455357142857,0.51268363
0.81171875,0.5079132,0.8046875,0.51091754
0.8078125,0.5087223,0.8097098214285714,0.50712764
0.81328125,0.500476,0.80859375,0.50617427
0.80703125,0.5055561,0.8058035714285714,0.505506
0.8328125,0.49081373,0.8108258928571429,0.5034217
0.81171875,0.5030869,0.8108258928571429,0.50315493
0.81171875,0.50459325,0.8080357142857143,0.5028144
0.83046875,0.48498982,0.8108258928571429,0.5009154
0.8234375,0.48867345,0.8080357142857143,0.5011067
0.81953125,0.49866945,0.8125,0.4994572
0.79765625,0.5170343,0.8141741071428571,0.49798703
0.82578125,0.48981363,0.8130580357142857,0.49755645
0.8125,0.49593335,0.8147321428571429,0.49525073
0.7953125,0.5124363,0.8113839285714286,0.49714383
0.8203125,0.48999754,0.8147321428571429,0.49526924
0.8078125,0.50161105,0.8169642857142857,0.4937673
0.81328125,0.5001804,0.8197544642857143,0.49367306
0.7953125,0.5143723,0.8203125,0.49288628
0.8359375,0.4812963,0.8152901785714286,0.4938644
0.83125,0.47928485,0.8147321428571429,0.4920241
0.83828125,0.47471675,0.8214285714285714,0.49006087
0.82890625,0.48150772,0.8158482142857143,0.49376875
0.8171875,0.49852967,0.8225446428571429,0.48870024
0.825,0.49307284,0.8180803571428571,0.4916205
0.8125,0.50092286,0.8169642857142857,0.49018162
0.821875,0.48834783,0.8203125,0.4905232
0.8171875,0.49239236,0.8197544642857143,0.48932788
0.8359375,0.47820243,0.8208705357142857,0.48835343
0.8296875,0.48268563,0.8191964285714286,0.48872042
0.8234375,0.49034315,0.8203125,0.48424187
0.82421875,0.48398155,0.8258928571428571,0.48718935
0.83046875,0.48505968,0.8270089285714286,0.48538232
0.8203125,0.48661909,0.8258928571428571,0.48401853
0.8484375,0.46290103,0.82421875,0.48372772
0.82421875,0.48816577,0.8225446428571429,0.48339173
0.81484375,0.49567237,0.8270089285714286,0.48405161
0.8265625,0.48596707,0.8253348214285714,0.48301467
0.8234375,0.48893994,0.8247767857142857,0.48658094
0.83515625,0.47645527,0.8270089285714286,0.48173872
0.8234375,0.48558292,0.8247767857142857,0.4827637
0.83828125,0.47388154,0.82421875,0.4823368
0.82578125,0.48427176,0.828125,0.48041597
0.84296875,0.47316226,0.8303571428571429,0.48161578
0.8203125,0.49052715,0.8309151785714286,0.4809955
0.8421875,0.46689147,0.8275669642857143,0.48241168
0.8609375,0.45055977,0.8297991071428571,0.4809498
0.846875,0.4636712,0.8331473214285714,0.4790775
0.81875,0.4891406,0.8314732142857143,0.48008004
0.82109375,0.48873082,0.8303571428571429,0.47928706
