train_acc,train_loss,val_acc,val_loss
0.52,0.6916238,0.5241176470588236,0.6885553
0.5049999999999999,0.6828064,0.5252941176470588,0.6739944
0.5250000000000001,0.6729203,0.5264705882352941,0.6623266
0.523,0.67401874,0.5258823529411765,0.66297203
0.5389999999999999,0.6822976,0.5258823529411765,0.6598445
0.5079999999999999,0.6628377,0.5264705882352941,0.66112053
0.538,0.65218675,0.5270588235294118,0.6598391
0.506,0.6582837,0.5258823529411765,0.65973353
0.5269999999999999,0.6692537,0.5252941176470588,0.6595378
0.526,0.67063403,0.5229411764705882,0.6602388
0.5170000000000001,0.65747416,0.5270588235294117,0.65859187
0.531,0.6617872,0.5235294117647059,0.658073
0.5269999999999999,0.6485993,0.526470588235294,0.656853
0.5399999999999999,0.63047445,0.5276470588235294,0.65730983
0.511,0.6716037,0.5258823529411766,0.6580556
0.5130000000000001,0.67033637,0.5735294117647058,0.6544875
0.65,0.6837613,0.7347058823529411,0.65804416
0.755,0.6604003,0.79,0.6606382
0.767,0.65350586,0.7147058823529411,0.6547687
0.681,0.64510846,0.6494117647058824,0.65257436
0.6749999999999999,0.6658248,0.6723529411764706,0.6519422
0.7300000000000001,0.6862133,0.7958823529411765,0.6547783
0.779,0.66348773,0.8035294117647059,0.65529215
0.8220000000000001,0.665794,0.8111764705882354,0.6523128
0.8,0.6530769,0.8082352941176469,0.6508374
0.798,0.6428557,0.7841176470588235,0.64736986
0.785,0.63477486,0.7835294117647059,0.6435911
0.763,0.62694514,0.7564705882352942,0.6473595
0.7580000000000001,0.625999,0.8052941176470587,0.6444341
0.782,0.6795837,0.7717647058823529,0.6410718
0.778,0.6334965,0.7952941176470589,0.63709044
0.7979999999999999,0.64917713,0.8076470588235294,0.64495194
0.8089999999999999,0.669307,0.7958823529411765,0.63266814
0.765,0.6336137,0.7564705882352941,0.6331702
0.76,0.6363854,0.7776470588235294,0.6339164
0.752,0.66014886,0.7511764705882352,0.63409567
0.73,0.6615176,0.7394117647058823,0.63375235
0.7280000000000001,0.6489366,0.7458823529411764,0.62949324
0.734,0.6325656,0.7629411764705881,0.62655336
0.756,0.62702876,0.781764705882353,0.6234672
0.79,0.6081753,0.7794117647058822,0.6205256
0.7860000000000001,0.6180507,0.7705882352941176,0.6160035
0.745,0.6211559,0.7605882352941176,0.6124702
0.772,0.59387755,0.7835294117647059,0.60986334
0.779,0.59589016,0.7729411764705881,0.60745114
0.7740000000000001,0.5723488,0.7788235294117647,0.6011241
0.76,0.59491026,0.7629411764705881,0.59510154
0.7659999999999999,0.599967,0.76,0.59040666
0.771,0.5737071,0.79,0.593202
0.7710000000000001,0.65660536,0.7576470588235295,0.58381325
0.748,0.5922237,0.7594117647058823,0.5860804
0.785,0.5662294,0.7894117647058824,0.58078706
0.7899999999999999,0.5669611,0.7905882352941177,0.5769941
0.7930000000000001,0.5492875,0.776470588235294,0.57232916
0.727,0.58379877,0.7411764705882353,0.589003
0.768,0.57473886,0.7917647058823529,0.56369245
0.788,0.537012,0.8070588235294118,0.56530523
0.798,0.5927337,0.7870588235294118,0.5610059
0.8029999999999999,0.53068864,0.786470588235294,0.5571561
0.758,0.5872176,0.7988235294117648,0.54840314
0.76,0.614792,0.8035294117647058,0.5580469
0.821,0.5152574,0.8082352941176472,0.56489974
0.7849999999999999,0.5288433,0.8052941176470589,0.5888414
0.795,0.5448154,0.7994117647058824,0.5646766
0.7889999999999999,0.57073015,0.7723529411764707,0.56166106
0.788,0.54721457,0.7970588235294118,0.54610306
0.8029999999999999,0.543196,0.8064705882352942,0.54011863
0.813,0.5540096,0.8047058823529413,0.5461753
0.792,0.5518786,0.8047058823529413,0.5424165
