train_acc,train_loss,val_acc,val_loss
0.5359375,0.69283485,0.5524553571428571,0.69225746
0.565625,0.69119185,0.5530133928571429,0.68887794
0.559375,0.6863782,0.5530133928571429,0.6826948
0.55078125,0.6808548,0.5513392857142857,0.67432296
0.53828125,0.6719256,0.5518973214285714,0.6646705
0.5578125,0.6621703,0.5518973214285714,0.6554044
0.5796875,0.64515585,0.5524553571428571,0.64653105
0.5515625,0.6422502,0.5530133928571429,0.64031297
0.5578125,0.63887507,0.5541294642857143,0.63459986
0.5421875,0.6361756,0.5502232142857143,0.6323723
0.5578125,0.62694687,0.5524553571428571,0.62813294
0.55859375,0.6304146,0.5513392857142857,0.62541056
0.54765625,0.62704384,0.5513392857142857,0.62301165
0.53359375,0.6283399,0.5530133928571429,0.6193412
0.5578125,0.615989,0.5518973214285714,0.61688596
0.56171875,0.60914296,0.5524553571428571,0.61344284
0.55390625,0.61613095,0.5535714285714286,0.6102863
0.54609375,0.61760306,0.5535714285714286,0.607637
0.5546875,0.6160674,0.5552455357142857,0.6047006
0.55234375,0.6127915,0.5574776785714286,0.6027037
0.53203125,0.61215687,0.55859375,0.60064554
0.55546875,0.6015388,0.5591517857142857,0.59888166
0.546875,0.6080521,0.5613839285714286,0.5969815
0.553125,0.604481,0.5647321428571429,0.5947093
0.56875,0.5964095,0.5658482142857143,0.59333163
0.5671875,0.59520483,0.5703125,0.5910196
0.578125,0.5910244,0.5876116071428571,0.58864105
0.59609375,0.5999011,0.6004464285714286,0.5863566
0.5921875,0.59342533,0.6205357142857143,0.58533376
0.6390625,0.58455247,0.6333705357142857,0.58343935
0.65703125,0.58907855,0.6735491071428571,0.5802408
0.66796875,0.590316,0.7137276785714286,0.5791935
0.71796875,0.5834339,0.7315848214285714,0.5755129
0.7125,0.5794253,0.7511160714285714,0.5729987
0.75859375,0.57771766,0.7745535714285714,0.56887865
0.7703125,0.578831,0.7940848214285714,0.56430066
0.790625,0.5650218,0.7940848214285714,0.5603282
0.8,0.5527147,0.7946428571428571,0.5556494
0.77890625,0.5619105,0.7952008928571429,0.5517111
0.77734375,0.55730426,0.7940848214285714,0.54870933
0.78671875,0.54634297,0.7974330357142857,0.5445238
0.7953125,0.54236907,0.80859375,0.53854185
0.8140625,0.5278269,0.7996651785714286,0.5364397
0.81015625,0.5240262,0.8097098214285714,0.5312643
0.778125,0.54827654,0.80859375,0.52929926
0.8203125,0.51679915,0.8091517857142857,0.5257272
0.8171875,0.5123472,0.8097098214285714,0.5221494
0.8046875,0.523653,0.8080357142857143,0.5208746
0.809375,0.5216924,0.8102678571428571,0.5170636
0.76484375,0.54020435,0.8125,0.5146077
0.803125,0.5226247,0.8035714285714286,0.51628786
0.78671875,0.53067476,0.8125,0.51262534
0.8,0.51790565,0.8080357142857143,0.5130267
0.7984375,0.5184996,0.7940848214285714,0.5170036
0.80625,0.5069803,0.8141741071428571,0.5075541
0.8171875,0.5033908,0.8141741071428571,0.50701493
0.8078125,0.5089729,0.8113839285714286,0.5065537
0.81484375,0.5005515,0.8175223214285714,0.5040042
0.8046875,0.5111438,0.81640625,0.5025354
0.803125,0.50565577,0.81640625,0.5022548
0.8046875,0.5073836,0.8152901785714286,0.5019959
0.8140625,0.50515556,0.8152901785714286,0.50096446
0.81875,0.49087125,0.8147321428571429,0.50054276
0.8140625,0.49713045,0.80859375,0.503854
0.81015625,0.5004471,0.8175223214285714,0.49866554
0.83125,0.48188552,0.8197544642857143,0.49657917
0.82109375,0.49542594,0.81640625,0.49933237
0.83125,0.4861177,0.8169642857142857,0.49863645
0.821875,0.49195296,0.8158482142857143,0.49775276
0.8,0.51351225,0.8191964285714286,0.49443913
0.825,0.49001884,0.8231026785714286,0.4928001
0.8046875,0.508671,0.8214285714285714,0.4936581
0.81953125,0.4876418,0.8136160714285714,0.4971709
0.80859375,0.50280786,0.8219866071428571,0.49277833
0.81796875,0.4938361,0.8191964285714286,0.49427247
0.815625,0.4970066,0.8231026785714286,0.4918751
0.80703125,0.49987045,0.8236607142857143,0.49192157
0.81796875,0.49144536,0.8219866071428571,0.49179983
0.80859375,0.500408,0.8236607142857143,0.49109918
0.83828125,0.47419304,0.8253348214285714,0.4901947
0.83046875,0.48220363,0.8225446428571429,0.49127832
0.809375,0.49608868,0.8247767857142857,0.48917314
0.81875,0.49156576,0.8219866071428571,0.49088526
0.82578125,0.48282495,0.8247767857142857,0.4890516
0.82578125,0.48427433,0.828125,0.48813775
0.8203125,0.48576754,0.8264508928571429,0.48812428
0.8125,0.49478668,0.8275669642857143,0.48804623
0.80859375,0.50016034,0.8253348214285714,0.48793656
0.815625,0.49152565,0.82421875,0.48860222
0.81015625,0.5000883,0.8303571428571429,0.48717594
0.8359375,0.4758338,0.8297991071428571,0.48661643
0.8390625,0.46851525,0.8270089285714286,0.4871191
0.82734375,0.4843586,0.8275669642857143,0.4871953
0.8140625,0.49714202,0.8186383928571429,0.49024218
0.8265625,0.4813652,0.8286830357142857,0.4862946
0.8140625,0.49547976,0.8247767857142857,0.487689
0.84296875,0.46918884,0.8286830357142857,0.48689583
0.81328125,0.49552855,0.8247767857142857,0.48779112
0.80859375,0.5045848,0.8275669642857143,0.48642606
0.82734375,0.48462105,0.8247767857142857,0.4879001
