train_acc,train_loss,val_acc,val_loss
0.56171875,0.63761544,0.5597098214285714,0.6215262
0.7578125,0.57957506,0.7818080357142857,0.58874464
0.83125,0.5048644,0.8225446428571429,0.5602324
0.80546875,0.50917864,0.8426339285714286,0.5445279
0.83359375,0.47778088,0.84375,0.53290266
0.8453125,0.46646684,0.8236607142857143,0.53622997
0.840625,0.47173566,0.8426339285714286,0.5244214
0.85,0.45737487,0.8415178571428571,0.5183469
0.84921875,0.46243316,0.83203125,0.516568
0.85625,0.45629963,0.8459821428571429,0.5110958
0.84375,0.46564394,0.8482142857142857,0.5073428
0.85078125,0.46053424,0.8359375,0.50921863
0.84453125,0.4610247,0.84765625,0.5097508
0.86640625,0.44844508,0.84765625,0.50186783
0.85390625,0.45674092,0.84375,0.5001425
0.86015625,0.45187226,0.8532366071428571,0.502087
0.8734375,0.43779278,0.8420758928571429,0.5030926
0.85390625,0.45586595,0.8487723214285714,0.49466458
0.87890625,0.4345042,0.8510044642857143,0.49190834
0.86015625,0.45232683,0.85546875,0.49080136
0.865625,0.4473793,0.8487723214285714,0.48979273
0.8671875,0.44199914,0.8420758928571429,0.49522907
0.86015625,0.45016155,0.8543526785714286,0.49369097
0.8828125,0.42883414,0.8532366071428571,0.4903718
0.86328125,0.44901928,0.8582589285714286,0.49052185
0.86015625,0.4493165,0.8588169642857143,0.4880589
0.8734375,0.43608555,0.8610491071428571,0.48723412
0.8734375,0.43910256,0.8459821428571429,0.48439935
0.8515625,0.45426792,0.859375,0.4873648
0.875,0.43628663,0.8549107142857143,0.48220557
0.87109375,0.43813953,0.8482142857142857,0.48628467
0.87109375,0.4422041,0.8621651785714286,0.48063946
0.84765625,0.4618291,0.8510044642857143,0.4868237
0.8578125,0.45155996,0.8420758928571429,0.49371558
0.86875,0.44031072,0.8616071428571429,0.48493645
0.86484375,0.4441351,0.8649553571428571,0.48104024
0.8671875,0.44275102,0.8610491071428571,0.47674805
0.8671875,0.44347483,0.86328125,0.47646353
0.86015625,0.44648558,0.8649553571428571,0.47985616
0.871875,0.43900543,0.8660714285714286,0.47546536
0.8546875,0.45339146,0.8671875,0.47479275
0.8515625,0.45587024,0.8694196428571429,0.48788324
0.8484375,0.4600544,0.8638392857142857,0.48361698
0.865625,0.44821382,0.8688616071428571,0.48435608
0.88984375,0.4219935,0.8454241071428571,0.5012076
0.88515625,0.42728263,0.8694196428571429,0.47318816
0.88828125,0.423448,0.8716517857142857,0.47350928
0.8609375,0.44657746,0.8699776785714286,0.46873015
0.86171875,0.44841033,0.859375,0.46754512
0.8625,0.45045227,0.8683035714285714,0.47471565
0.87890625,0.42987806,0.8694196428571429,0.4729695
0.8671875,0.44214606,0.8420758928571429,0.49229082
0.87890625,0.43610683,0.8610491071428571,0.46854264
0.865625,0.44308034,0.8722098214285714,0.46579757
0.86875,0.4406866,0.8716517857142857,0.46857122
0.86171875,0.44509855,0.8677455357142857,0.46866965
0.884375,0.42410535,0.8655133928571429,0.4645578
0.87109375,0.4386046,0.8671875,0.46440488
0.8703125,0.4381415,0.8638392857142857,0.46658775
0.875,0.43857175,0.8677455357142857,0.4688007
0.8703125,0.43947887,0.8716517857142857,0.4693342
0.86015625,0.4492817,0.8688616071428571,0.47293112
0.884375,0.4241813,0.8671875,0.4691752
0.87265625,0.43978864,0.8521205357142857,0.48916093
0.87109375,0.44065088,0.8599330357142857,0.4695272
0.86640625,0.44421968,0.8683035714285714,0.46527478
0.890625,0.42101726,0.8683035714285714,0.46723685
0.8734375,0.4355151,0.8722098214285714,0.4734419
0.86953125,0.43882316,0.8666294642857143,0.47133097
0.85234375,0.45709005,0.8705357142857143,0.47866914
0.88515625,0.42571753,0.86328125,0.46890727
0.871875,0.4361112,0.8699776785714286,0.46873286
0.86953125,0.44194502,0.859375,0.48175278
0.88515625,0.4286433,0.8560267857142857,0.4833687
0.86015625,0.4485933,0.8733258928571429,0.46725246
0.8796875,0.4312932,0.8616071428571429,0.46468806
0.875,0.434194,0.8727678571428571,0.46792334
0.88828125,0.42467785,0.8727678571428571,0.471731
0.89609375,0.41566962,0.8683035714285714,0.46658304
0.8875,0.4243135,0.8610491071428571,0.4660322
0.875,0.43566504,0.8655133928571429,0.46055153
0.88203125,0.42735347,0.8738839285714286,0.46472952
0.871875,0.44113785,0.87109375,0.46266183
0.87109375,0.4372955,0.875,0.46520025
0.87734375,0.43172193,0.8727678571428571,0.46636322
0.8625,0.44684392,0.8688616071428571,0.46358782
0.89609375,0.416399,0.8694196428571429,0.45794478
0.87890625,0.43147153,0.8733258928571429,0.45819613
0.89140625,0.41801643,0.8699776785714286,0.4614661
0.89140625,0.41970548,0.8549107142857143,0.48356244
0.8671875,0.44529477,0.8755580357142857,0.46120468
0.88984375,0.42150274,0.8616071428571429,0.4633924
0.8875,0.42663527,0.8610491071428571,0.46284097
0.88125,0.43200082,0.87109375,0.46223
0.8765625,0.43525594,0.8705357142857143,0.4636789
0.87265625,0.4404251,0.8638392857142857,0.46401504
0.88125,0.42697984,0.86328125,0.45874673
0.88828125,0.42727932,0.875,0.4616334
0.890625,0.42000046,0.8733258928571429,0.45773277
0.86875,0.44180912,0.8660714285714286,0.4661562
